bac_type,bac_type_id,bac_type_name,extracted_at,extraction_phase,field_of_study,final_merge_timestamp,governorate,institution,ramz_code,ramz_id,ramz_link,score_2011,score_2012,score_2013,score_2014,score_2015,score_2016,score_2017,score_2018,score_2019,score_2020,score_2021,score_2022,score_2023,score_2024,scores_corrected_at,seven_percent,specialization_code_detailed,study_duration,table_criteria,table_institution,table_location,table_specialization,table_university,university,university_id,university_name
,2,رياضيات,2025-07-11T18:32:58.750624,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11120,211120,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.26,135.5155,139.619,100.725,127.395,155.8455,2025-07-11T22:49:54.094646,نعم,,سنوات,FG+PH,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في عـلــم الاجتماع,جامعة تونس المنار,,03,جامعة تونس المنار
,4,إقتصاد وتصرف,2025-07-11T18:32:59.079917,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11120,411120,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411120,94.5131,93.6482,89.345,89.53,92.3196,94.93,92.6977,86.8628,80.3367,95.4917,103.6653,95.1598,93.2381,94.3918,2025-07-11T22:49:58.116178,نعم,,سنوات,FG+(HG+PH)/2,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في عـلــم الاجتماع,جامعة تونس المنار,,03,جامعة تونس المنار
,5,العلوم التقنية,2025-07-11T18:33:14.448063,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11102,511102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7709,133.94,135.8954,129.7696,120.41,131.9471,2025-07-11T22:50:02.087220,نعم,,سنوات,FG+ANG,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,الإجازة في الإنقليزية,جامعة منوبة,,02,جامعة منوبة
,2,رياضيات,2025-07-11T18:33:13.918017,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",22318,222318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=222318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.865,126.5596,128.83,124.045,121.2096,2025-07-11T22:50:06.096565,نعم,,سنوات,FG+M,كلية العلوم الإقتصادية والتصرف بنابل,نابل,الإجازة في علوم التصرف,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:33:14.497844,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",22102,422102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=422102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.352,82.1749,99.8585,94.4703,94.3016,2025-07-11T22:50:10.187509,نعم,,سنوات,FG+ANG,المعهد العالي للغات بنابل,نابل,الإجازة في الإنقليزية,جامعة قرطاج,,04,جامعة  قرطاج
,9,رياضة,2025-07-11T18:33:13.949836,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11105,911105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=911105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-11T22:50:14.037388,نعم,,سنوات,FG+IT,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في الإيطالية,جامعة تونس المنار,,03,جامعة تونس المنار
,4,إقتصاد وتصرف,2025-07-11T18:33:14.370988,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10312,410312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410312,106.7111,108.1824,99.8132,108.1021,104.025,105.6411,94.0531,97.855,123.248,120.7656,135.6974,133.4879,137.8588,151.8651,2025-07-11T22:50:18.090981,نعم,,سنوات,FG+(M+ECO)/2,المعهد العالي للتصرف بتونس,تونس,الاجازة في العلوم الاقتصادية,جامعة تونس,,01,جامعة تونس
,4,إقتصاد وتصرف,2025-07-11T18:33:14.368993,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10194,410194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.8,105.215,121.6,128.355,133.01,131.635,2025-07-11T22:50:22.086796,نعم,,سنوات,FG+(AR+F+HG+PH)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,مرحلة تحضيرية: علوم إنسانية - إختصاص جفرافيا,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:33:14.479172,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10363,310363,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6133,102.6039,120.9083,106.0531,110.7873,106.4533,2025-07-11T22:50:26.041295,نعم,,سنوات,FG+(AR+ANG+F)/3,المعهد العالي للتوثيق بتونس,تونس,الإجازة في التوثيق وعلوم المكتبات والأرشيف,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:33:14.168517,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11311,511311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511311,124.6015,128.4535,133.0331,121.155,123.8044,136.1896,106.9519,125.4308,157.7501,135.2641,166.6953,170.0551,186.7953,148.1683,2025-07-11T22:50:29.987842,نعم,,سنوات,FG+(M+Info)/2,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,تونس,الإجازة في إعلامية التـصـرف,جامعة تونس,,01,جامعة تونس
,9,رياضة,2025-07-11T18:33:14.386047,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10208,910208,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.9631,0.0,115.3246,111.7187,115.2979,2025-07-11T22:50:33.932561,نعم,,سنوات,FG+PH,المعهد العالى للفنون الجميلة بتونس,تونس,الاجازة في تصميم المنتوج,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:33:14.369990,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11318,311318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311318,150.7897,140.8655,144.6908,140.5713,158.0658,157.8518,165.2883,166.4385,147.0501,163.16,173.1849,169.5629,163.275,129.2774,2025-07-11T22:50:37.807332,نعم,,سنوات,FG+M,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,تونس,الإجازة في علوم التصرف,جامعة تونس,,01,جامعة تونس
,9,رياضة,2025-07-11T18:33:29.446167,detailed,علوم الصحة والطب وطب الأسنان والصيدلة : علوم الصحة والطب وطب الأسنان والصيدلة,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10742,910742,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910742,0.0,96.2875,116.7625,0.0,0.0,91.6258,111.0725,114.54,128.83,132.525,149.855,133.94,151.14,170.645,2025-07-11T22:50:41.889308,نعم,,سنوات,FG+SVT,المدرسة العليا لعلوم وتقنيات الصحة بتونس,تونس,الإجازة في حفظ الصحة والوقاية والمحيط,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:33:29.606107,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",13522,313522,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=313522,152.261,141.85,141.85,128.575,139.975,139.425,136.475,137.325,154.835,160.9,171.95,167.4,158.33,154.335,2025-07-11T22:50:45.935653,نعم,,سنوات,FG+(M+SP)/2,المعهد التحضيري للدراسات الهندسية بالمنار,تونس,مرحلة تحضيرية علمية,جامعة تونس المنار,,03,جامعة تونس المنار
,2,رياضيات,2025-07-11T18:33:29.448266,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11629,211629,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.625,116.6247,147.323,160.4465,164.2557,161.9606,2025-07-11T22:50:49.903989,نعم,,سنوات,FG+(M+SP)/2,المعهد العالي للاعلامية,تونس,الإجازة في الإلكترونيك والكهروتقنية والآلية,جامعة تونس المنار,,03,جامعة تونس المنار
,5,العلوم التقنية,2025-07-11T18:33:29.823388,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",22209,522209,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=522209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2634,105.0293,87.415,96.5497,102.9532,2025-07-11T22:50:54.041981,نعم,,سنوات,FG+PH,المعهد العالى للفنون الجميلة بنابل,نابل,الاجازة في تصميم الصورة,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:33:29.308267,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",22311,422311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=422311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5166,114.645,118.61,120.0754,130.465,2025-07-11T22:50:58.007314,نعم,,سنوات,FG+(M+Info)/2,كلية العلوم الإقتصادية والتصرف بنابل,نابل,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:33:29.541208,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",15318,215318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=215318,133.2952,129.1223,140.8923,144.2628,137.0,136.9868,135.4353,133.8838,129.42,136.96,156.1933,158.788,117.845,138.2173,2025-07-11T22:51:01.895901,نعم,,سنوات,FG+M,المعهد العالي للمحاسبة و إدارة المؤسـسات بمنوبة,تونس,الإجازة في علوم التصرف,جامعة منوبة,,02,جامعة منوبة
,1,آداب,2025-07-11T18:33:29.574196,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10191,110191,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110191,0.0,0.0,0.0,115.85,0.0,0.0,100.5559,115.975,94.0194,105.3174,118.575,121.9875,81.5849,113.995,2025-07-11T22:51:05.855533,نعم,,سنوات,FG+(AR+ANG+2F)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,المرحلة التحضيرية للغات والآداب:فرنسية,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:33:29.309302,detailed,العلوم الفلاحية والبيوتكنولوجيا والبيئة : العلوم الفلاحية والبيوتكنولوجيا والبيئة,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",20844,320844,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.055,101.9,109.8018,95.7785,95.7586,92.9313,2025-07-11T22:51:09.851609,نعم,,سنوات,FG+SVT,المدرسة العليا للفلاحة بمقرن,زغوان,الإجازة في العلوم الفلاحية,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:33:29.605603,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",20573,320573,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320573,102.5,92.6352,95.1,88.9,74.1752,90.65,96.086,75.8453,102.5803,104.7948,117.0207,118.364,125.1483,119.4887,2025-07-11T22:51:13.811761,نعم,,سنوات,FG+(M+SP+Info)/3,كلية العلوم ببنزرت,بنزرت,الإجازة في تكنولوجيات المعلومات والاتصالات,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:33:29.447269,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",11318,211318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211318,159.55,153.866,159.4,158.175,158.9753,160.607,161.0885,157.3168,131.8133,153.7216,167.0805,161.57,94.0958,134.804,2025-07-11T22:51:17.769195,نعم,,سنوات,FG+M,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,تونس,الإجازة في علوم التصرف,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:33:43.789381,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",22102,522102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=522102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.1483,135.58,127.02,117.13,124.185,2025-07-11T22:51:21.780960,نعم,,سنوات,FG+ANG,المعهد العالي للغات بنابل,نابل,الإجازة في الإنقليزية,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:33:44.133133,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.762192,,"العنوان :
الهاتف :",10162,410162,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2918,73.2935,79.0802,2025-07-11T22:51:25.783822,نعم,,سنوات,FG+(F+HG)/2,المعهد العالى لمهن التراث بتونس,تونس,الإجازة في المحافظة على الممتلكات الثقافية و ترميمها,جامعة تونس,,01,جامعة تونس
